id,충전소명,주소,위도,경도,상태,이용제한,급속충전량,충전기타입
1,태화빌딩,서울특별시 종로구 인사동5길 29,37.5718,126.985,충전대기,,50,DC차데모+AC3상+DC콤보
2,부암동 주민센터,서울특별시 종로구 창의문로 145,37.5925,126.964,충전대기,,100,DC차데모+AC3상+DC콤보
3,서울역사박물관,서울특별시 종로구 새문안로 55,37.5713,126.97,충전대기,,200,DC콤보
4,서울역사박물관,서울특별시 종로구 새문안로 55,37.5713,126.97,충전대기,,200,DC콤보
5,서울경찰청,서울특별시 종로구 사직로8길 31,37.5745,126.973,상태미확인,,100,DC콤보
6,서울경찰청,서울특별시 종로구 사직로8길 31,37.5745,126.973,충전대기,,100,DC콤보
7,서울경찰청,서울특별시 종로구 사직로8길 31,37.5745,126.973,충전대기,,100,DC콤보
8,서울하나손해보험빌딩,서울특별시 종로구 창경궁로 117,37.5728,126.997,충전대기,,7,AC완속
9,서울하나손해보험빌딩,서울특별시 종로구 창경궁로 117,37.5728,126.997,충전대기,,7,AC완속
10,워터 서울 광화문,서울특별시 종로구 종로1길 50,37.5746,126.979,충전중,,100,DC콤보
11,워터 서울 광화문,서울특별시 종로구 종로1길 50,37.5746,126.979,충전대기,,100,DC콤보
12,워터 서울 광화문,서울특별시 종로구 종로1길 50,37.5746,126.979,충전대기,,100,DC콤보
13,워터 서울 광화문,서울특별시 종로구 종로1길 50,37.5746,126.979,충전대기,,100,DC콤보
14,워터 서울 광화문,서울특별시 종로구 종로1길 50,37.5746,126.979,충전중,,7,AC완속
15,워터 서울 광화문,서울특별시 종로구 종로1길 50,37.5746,126.979,충전대기,,7,AC완속
16,워터 서울 광화문,서울특별시 종로구 종로1길 50,37.5746,126.979,충전중,,7,AC완속
17,워터 서울 광화문,서울특별시 종로구 종로1길 50,37.5746,126.979,충전중,,7,AC완속
18,워터 서울 광화문,서울특별시 종로구 종로1길 50,37.5746,126.979,충전대기,,7,AC완속
19,워터 서울 광화문,서울특별시 종로구 종로1길 50,37.5746,126.979,충전대기,,7,AC완속
20,한국무역보험공사 종로,서울특별시 종로구 종로 14,37.5698,126.979,충전대기,,7,AC완속
21,한국무역보험공사 종로,서울특별시 종로구 종로 14,37.5698,126.979,충전대기,,7,AC완속
22,서울 종로구 맹학교,"서울 종로구 필운대로 97 (신교동, 국립서울맹학교)",37.5846,126.967,충전대기,,7,AC완속
23,종로구 명륜동 와룡공영주차장,"서울특별시 종로구 명륜길 26 (명륜3가, 명륜동 와룡공영주차장 및 문화센터)",37.5886,126.995,충전대기,,100,DC콤보
24,종로구 명륜동 와룡공영주차장,"서울특별시 종로구 명륜길 26 (명륜3가, 명륜동 와룡공영주차장 및 문화센터)",37.5886,126.995,충전대기,,100,DC콤보
25,종로구 북악팔각정,"서울특별시 종로구 북악산로 267 (평창동, 북악팔각정)",37.6016,126.981,충전대기,,7,AC완속
26,종로구 북악팔각정,"서울특별시 종로구 북악산로 267 (평창동, 북악팔각정)",37.6016,126.981,충전대기,,7,AC완속
27,종로구 명륜1가 공영주차장,"서울특별시 종로구 성균관로15길 10 (명륜1가, 명륜1가공영주차장)",37.5879,126.997,충전대기,,100,DC콤보
28,종로구 명륜1가 공영주차장,"서울특별시 종로구 성균관로15길 10 (명륜1가, 명륜1가공영주차장)",37.5879,126.997,충전대기,,100,DC콤보
29,종로구 이화공영주차장,서울특별시 종로구 율곡로19길 17-3,37.5766,127.006,충전대기,,100,DC콤보
30,종로구 이화공영주차장,서울특별시 종로구 율곡로19길 17-3,37.5766,127.006,충전대기,,100,DC콤보
31,종로구 창일 공영주차장,서울특별시 종로구 창신동 82,37.5749,127.015,충전대기,,100,DC콤보
32,종로구 창일 공영주차장,서울특별시 종로구 창신동 82,37.5749,127.015,충전대기,,100,DC콤보
33,종로구 창일 공영주차장,서울특별시 종로구 창신동 82,37.5749,127.015,충전대기,,100,DC콤보
34,종로구 창일 공영주차장,서울특별시 종로구 창신동 82,37.5749,127.015,충전대기,,100,DC콤보
35,종로구 창삼 공영주차장,서울특별시 종로구 창신동 23-346,37.5763,127.013,충전대기,,100,DC콤보
36,종로구 창삼 공영주차장,서울특별시 종로구 창신동 23-346,37.5763,127.013,충전대기,,100,DC콤보
37,종로 청하빌딩(시민개방충전소),서울특별시 종로구 자하문로 280,37.5987,126.962,충전대기,,7,AC완속
38,종로 청하빌딩(시민개방충전소),서울특별시 종로구 자하문로 280,37.5987,126.962,충전대기,,7,AC완속
39,종로 중앙성결교회(야외주차장),서울특별시 종로구 충신길 22,37.5739,127.008,충전대기,,7,AC완속
40,종로 중앙성결교회(야외주차장),서울특별시 종로구 충신길 22,37.5739,127.008,충전대기,,7,AC완속
41,광화문 로얄빌딩(B2F),서울특별시 종로구 새문안로5길 19,37.572,126.974,통신이상,,7,AC완속
42,광화문 로얄빌딩(B2F),서울특별시 종로구 새문안로5길 19,37.572,126.974,충전대기,,7,AC완속
43,광화문 로얄빌딩(B2F),서울특별시 종로구 새문안로5길 19,37.572,126.974,충전대기,,7,AC완속
44,광화문 로얄빌딩(B3F),서울특별시 종로구 새문안로5길 19,37.572,126.974,충전대기,,7,AC완속
45,광화문 로얄빌딩(B3F),서울특별시 종로구 새문안로5길 19,37.572,126.974,충전대기,,7,AC완속
46,종로 피카디리플러스(B7F),서울특별시 종로구 돈화문로5가길 1,37.571,126.991,충전대기,,7,AC완속
47,종로 피카디리플러스(B7F),서울특별시 종로구 돈화문로5가길 1,37.571,126.991,충전대기,,7,AC완속
48,종로 피카디리플러스(B7F),서울특별시 종로구 돈화문로5가길 1,37.571,126.991,충전대기,,7,AC완속
49,종로 세양빌딩(B2F),서울특별시 종로구 사직로8길 39,37.5742,126.973,충전대기,거주자외 출입제한,7,AC완속
50,종로 세양빌딩(B2F),서울특별시 종로구 사직로8길 39,37.5742,126.973,충전대기,거주자외 출입제한,7,AC완속
51,종로 세양빌딩(B2F),서울특별시 종로구 사직로8길 39,37.5742,126.973,충전대기,거주자외 출입제한,7,AC완속
52,종로 무악현대프라자(지상주차장),서울특별시 종로구 통일로 246-20,37.5769,126.962,충전중,,7,AC완속
53,종로 무악현대프라자(지상주차장),서울특별시 종로구 통일로 246-20,37.5769,126.962,충전대기,,7,AC완속
54,인왕교통 버스차고지,서울특별시 종로구 옥인동 181-10,37.5821,126.964,상태미확인,,240,DC콤보
55,종묘공영주차장,서울특별시 종로구 종로 157,37.571,126.996,충전대기,,7,AC완속
56,종묘공영주차장,서울특별시 종로구 종로 157,37.571,126.996,충전대기,,7,AC완속
57,종묘공영주차장,서울특별시 종로구 종로 157,37.571,126.996,충전대기,,7,AC완속
58,종묘공영주차장,서울특별시 종로구 종로 157,37.571,126.996,충전대기,,7,AC완속
59,종묘공영주차장,서울특별시 종로구 종로 157,37.571,126.996,충전대기,,7,AC완속
60,종묘공영주차장,서울특별시 종로구 종로 157,37.571,126.996,충전대기,,7,AC완속
61,숭인도담공영주차장 지하2층,서울특별시 종로구 숭인동길 81,37.5784,127.022,충전중,,7,AC완속
62,이북5도청,서울특별시 종로구 비봉길 64,37.6135,126.956,충전대기,,7,AC완속
63,이북5도청,서울특별시 종로구 비봉길 64,37.6135,126.956,충전대기,,7,AC완속
64,이북5도청,서울특별시 종로구 비봉길 64,37.6135,126.956,충전대기,,7,AC완속
65,숭인도담공영주차장 지하3층,서울특별시 종로구 숭인동길 81,37.5785,127.022,충전중,,7,AC완속
66,종로구보건소,"서울특별시 종로구 옥인동 45-30 종로구보건소, 청운효자동자치회관",37.5817,126.969,충전대기,,100,DC콤보
67,현대그룹빌딩 지하1층,서울특별시 종로구 율곡로 194,37.5751,127.001,충전대기,시설 사용자 외 이용이 제한될 수 있음,100,DC콤보
68,현대그룹빌딩 지하1층,서울특별시 종로구 율곡로 194,37.5751,127.001,충전대기,시설 사용자 외 이용이 제한될 수 있음,100,DC콤보
69,현대그룹빌딩 지하1층,서울특별시 종로구 율곡로 194,37.5751,127.001,충전대기,시설 사용자 외 이용이 제한될 수 있음,100,DC콤보
70,현대그룹빌딩 지하1층,서울특별시 종로구 율곡로 194,37.5751,127.001,충전대기,시설 사용자 외 이용이 제한될 수 있음,100,DC콤보
71,현대그룹빌딩 지상1층,서울특별시 종로구 율곡로 194,37.5751,127.001,충전대기,시설 사용자 외 이용이 제한될 수 있음,100,DC콤보
72,현대그룹빌딩 지상1층,서울특별시 종로구 율곡로 194,37.5751,127.001,충전대기,시설 사용자 외 이용이 제한될 수 있음,100,DC콤보
73,현대그룹빌딩 지상1층,서울특별시 종로구 율곡로 194,37.5751,127.001,충전대기,시설 사용자 외 이용이 제한될 수 있음,7,AC완속
74,현대그룹빌딩 지상1층,서울특별시 종로구 율곡로 194,37.5751,127.001,충전대기,시설 사용자 외 이용이 제한될 수 있음,7,AC완속
75,현대그룹빌딩 지상1층,서울특별시 종로구 율곡로 194,37.5751,127.001,충전대기,시설 사용자 외 이용이 제한될 수 있음,7,AC완속
76,경복궁주차장,서울특별시 종로구 사직로 161,37.5776,126.979,충전대기,,200,DC콤보
77,경복궁주차장,서울특별시 종로구 사직로 161,37.5776,126.979,충전대기,,200,DC콤보
78,경복궁주차장,서울특별시 종로구 사직로 161,37.5776,126.979,충전대기,,100,DC콤보
79,경복궁주차장,서울특별시 종로구 사직로 161,37.5776,126.979,충전대기,,100,DC콤보
80,경복궁주차장,서울특별시 종로구 사직로 161,37.5776,126.979,충전대기,,100,DC콤보
81,경복궁주차장,서울특별시 종로구 사직로 161,37.5776,126.979,충전대기,,100,DC콤보
82,이북5도청 지상1층,서울특별시 종로구 비봉길 64,37.6135,126.956,충전대기,,100,DC콤보
83,이북5도청 지상1층,서울특별시 종로구 비봉길 64,37.6135,126.956,충전대기,,100,DC콤보
84,강북삼성병원,서울특별시 종로구 새문안로 29,37.5681,126.967,충전대기,,11,AC완속
85,강북삼성병원,서울특별시 종로구 새문안로 29,37.5681,126.967,충전대기,,11,AC완속
86,강북삼성병원,서울특별시 종로구 새문안로 29,37.5681,126.967,충전대기,,11,AC완속
87,서울특별시교육청,서울특별시 종로구 송월길 48,37.5696,126.967,충전대기,,200,DC콤보
88,서울특별시교육청,서울특별시 종로구 송월길 48,37.5696,126.967,충전대기,,200,DC콤보
89,서울특별시교육청,서울특별시 종로구 송월길 48,37.5696,126.967,충전대기,,200,DC콤보
90,서울특별시교육청,서울특별시 종로구 송월길 48,37.5696,126.967,충전대기,,200,DC콤보
91,한국예술종합학교(종로),서울특별시 종로구 창경궁로 215,37.5827,126.997,충전대기,,50,DC차데모+AC3상+DC콤보
92,동익빌라 8동,서울특별시 종로구 홍지문길 64,35.1793,129.078,충전대기,,11,AC완속
93,동익빌라 8동,서울특별시 종로구 홍지문길 64,35.1793,129.078,충전대기,,11,AC완속
94,동익빌라 8동,서울특별시 종로구 홍지문길 64,35.1793,129.078,충전대기,,11,AC완속
95,종로센트레빌 106동 B2,서울특별시 종로구 동망산길 47,37.5816,127.016,충전대기,,7,AC완속
96,종로센트레빌 105동 B2,서울특별시 종로구 동망산길 47,37.5812,127.016,충전대기,,7,AC완속
97,경희궁롯데캐슬 104동 B2 10기둥,서울특별시 종로구 통일로 230,37.5735,126.959,충전대기,,11,AC완속
98,종로센트레빌 105동 B3,서울특별시 종로구 동망산길 47,37.581,127.015,충전대기,,7,AC완속
99,종로센트레빌 106동 B3,서울특별시 종로구 동망산길 47,37.5815,127.016,충전대기,,11,AC완속
100,SK에코플랜트,서울특별시 종로구 율곡로2길 19,37.5745,126.981,상태미확인,SK에코플랜트 직원만 이용가능,7,AC완속
101,SK에코플랜트,서울특별시 종로구 율곡로2길 19,37.5745,126.981,상태미확인,SK에코플랜트 직원만 이용가능,7,AC완속
102,SK에코플랜트,서울특별시 종로구 율곡로2길 19,37.5745,126.981,상태미확인,SK에코플랜트 직원만 이용가능,7,AC완속
103,SK에코플랜트,서울특별시 종로구 율곡로2길 19,37.5745,126.981,상태미확인,SK에코플랜트 직원만 이용가능,7,AC완속
104,SK에코플랜트,서울특별시 종로구 율곡로2길 19,37.5745,126.981,상태미확인,SK에코플랜트 직원만 이용가능,7,AC완속
105,SK에코플랜트,서울특별시 종로구 율곡로2길 19,37.5745,126.981,상태미확인,SK에코플랜트 직원만 이용가능,7,AC완속
106,SK에코플랜트,서울특별시 종로구 율곡로2길 19,37.5745,126.981,상태미확인,SK에코플랜트 직원만 이용가능,7,AC완속
107,서울 하림각,서울특별시 종로구 자하문로 255,37.5972,126.962,충전대기,,7,AC완속
108,서울 하림각,서울특별시 종로구 자하문로 255,37.5972,126.962,충전대기,,7,AC완속
109,종로 동아일보미디어센터,서울특별시 종로구 청계천로 1,37.5695,126.978,상태미확인,,7,AC완속
110,종로 동아일보미디어센터,서울특별시 종로구 청계천로 1,37.5695,126.978,상태미확인,,7,AC완속
111,한라운종가(B2 1316기둥),서울특별시 종로구 난계로27길 15,37.5727,127.022,충전대기,거주자 외 출입이 제한될 수 있음,7,AC완속
112,한라운종가(B2 1316기둥),서울특별시 종로구 난계로27길 15,37.5727,127.022,충전중,거주자 외 출입이 제한될 수 있음,7,AC완속
113,한라운종가(B2 1316기둥),서울특별시 종로구 난계로27길 15,37.5727,127.022,충전대기,거주자 외 출입이 제한될 수 있음,7,AC완속
114,한라운종가(B2 1316기둥),서울특별시 종로구 난계로27길 15,37.5727,127.022,충전대기,거주자 외 출입이 제한될 수 있음,7,AC완속
115,한라운종가(B2 1316기둥),서울특별시 종로구 난계로27길 15,37.5727,127.022,충전대기,거주자 외 출입이 제한될 수 있음,7,AC완속
116,한라운종가(B2 1316기둥),서울특별시 종로구 난계로27길 15,37.5727,127.022,충전대기,거주자 외 출입이 제한될 수 있음,7,AC완속
117,한라운종가(B2 1316기둥),서울특별시 종로구 난계로27길 15,37.5727,127.022,충전대기,거주자 외 출입이 제한될 수 있음,7,AC완속
118,한라운종가(B2 1316기둥),서울특별시 종로구 난계로27길 15,37.5727,127.022,충전중,거주자 외 출입이 제한될 수 있음,7,AC완속
119,한라운종가(B2 1316기둥),서울특별시 종로구 난계로27길 15,37.5727,127.022,충전대기,거주자 외 출입이 제한될 수 있음,7,AC완속
120,명륜아남 1차APT(101동 뒤 지상주차장),서울 종로구 창경궁로 265,37.5859,127.0,상태미확인,,7,AC완속
121,명륜아남 1차APT(101동 뒤 지상주차장),서울 종로구 창경궁로 265,37.5859,127.0,상태미확인,,7,AC완속
122,명륜아남 1차APT(101동 뒤 지상주차장),서울 종로구 창경궁로 265,37.5859,127.0,상태미확인,,7,AC완속
123,명륜아남 1차APT(101동 분리수거장 옆 지상주차장),서울 종로구 창경궁로 265,37.5859,127.0,상태미확인,,7,AC완속
124,명륜아남 1차APT(101동 분리수거장 옆 지상주차장),서울 종로구 창경궁로 265,37.5859,127.0,상태미확인,,7,AC완속
125,명륜아남 1차APT(101동 분리수거장 옆 지상주차장),서울 종로구 창경궁로 265,37.5859,127.0,상태미확인,,7,AC완속
126,명륜아남 1차APT(101동 분리수거장 옆 지상주차장),서울 종로구 창경궁로 265,37.5859,127.0,상태미확인,,7,AC완속
127,명륜아남 1차APT(101동 분리수거장 옆 지상주차장),서울 종로구 창경궁로 265,37.5859,127.0,상태미확인,,7,AC완속
128,명륜아남 1차APT(101동 분리수거장 옆 지상주차장),서울 종로구 창경궁로 265,37.5859,127.0,상태미확인,,7,AC완속
129,서울시 종묘공영주차장(급속),서울특별시 종로구 종로 157,37.5731,126.995,충전대기,,100,DC콤보
130,서울시 종묘공영주차장(급속),서울특별시 종로구 종로 157,37.5731,126.995,충전대기,,100,DC콤보
131,서울시 종묘공영주차장(급속),서울특별시 종로구 종로 157,37.5731,126.995,충전대기,,100,DC콤보
132,서울시 종묘공영주차장(급속),서울특별시 종로구 종로 157,37.5731,126.995,충전대기,,100,DC콤보
133,서울종로 세종로공영주차장1,서울특별시 종로구 세종대로 지하189,37.5734,126.976,충전대기,,100,DC콤보
134,서울종로 세종로공영주차장1,서울특별시 종로구 세종대로 지하189,37.5734,126.976,충전대기,,100,DC콤보
135,서울종로 인왕산아이파크 103동,서울특별시 종로구 통일로18길 9,37.5777,126.955,충전대기,,7,AC완속
136,서울종로 인왕산아이파크 103동,서울특별시 종로구 통일로18길 9,37.5777,126.955,충전중,,7,AC완속
137,서울종로 인왕산아이파크 103동,서울특별시 종로구 통일로18길 9,37.5777,126.955,충전대기,,7,AC완속
138,서울종로 인왕산아이파크 113동,서울특별시 종로구 통일로18길 9,37.5777,126.955,충전중,,7,AC완속
139,서울종로 인왕산아이파크 113동,서울특별시 종로구 통일로18길 9,37.5777,126.955,충전대기,,7,AC완속
140,서울종로 인왕산아이파크 113동,서울특별시 종로구 통일로18길 9,37.5777,126.955,충전대기,,7,AC완속
141,서울종로 인왕산아이파크 104동,서울특별시 종로구 통일로18길 9,37.5777,126.955,충전대기,,7,AC완속
142,서울종로 인왕산아이파크 104동,서울특별시 종로구 통일로18길 9,37.5777,126.955,충전대기,,7,AC완속
143,서울종로 인왕산아이파크 106동,서울특별시 종로구 통일로18길 9,37.5777,126.955,충전중,,7,AC완속
144,서울종로 인왕산아이파크 106동,서울특별시 종로구 통일로18길 9,37.5777,126.955,충전중,,7,AC완속
145,서울종로 경희궁자이2단지1,서울특별시 종로구 송월길 99,37.5701,126.964,충전대기,,7,AC완속
146,서울종로 경희궁자이2단지1,서울특별시 종로구 송월길 99,37.5701,126.964,충전대기,,7,AC완속
147,서울종로 경희궁자이2단지1,서울특별시 종로구 송월길 99,37.5701,126.964,충전대기,,7,AC완속
148,서울종로 경희궁자이2단지1,서울특별시 종로구 송월길 99,37.5701,126.964,충전중,,7,AC완속
149,서울종로 경희궁자이2단지1,서울특별시 종로구 송월길 99,37.5701,126.964,충전중,,7,AC완속
150,서울종로 경희궁자이2단지2,서울특별시 종로구 송월길 99,37.5704,126.963,충전중,,7,AC완속
151,서울종로 경희궁자이2단지2,서울특별시 종로구 송월길 99,37.5704,126.963,충전중,,7,AC완속
152,서울종로 경희궁자이2단지2,서울특별시 종로구 송월길 99,37.5704,126.963,충전중,,7,AC완속
153,서울종로 경희궁자이2단지3,서울특별시 종로구 송월길 99,37.5693,126.964,충전대기,,7,AC완속
154,서울종로 경희궁자이2단지3,서울특별시 종로구 송월길 99,37.5693,126.964,충전대기,,7,AC완속
155,서울종로 경희궁자이3단지 303동,서울특별시 종로구 경교장길 35,37.568,126.966,충전대기,,7,AC완속
156,서울종로 경희궁자이3단지 303동,서울특별시 종로구 경교장길 35,37.568,126.966,충전중,,7,AC완속
157,서울종로 경희궁자이3단지 303동,서울특별시 종로구 경교장길 35,37.568,126.966,충전중,,7,AC완속
158,서울종로 경희궁자이3단지 302동,서울특별시 종로구 경교장길 35,37.5684,126.965,충전대기,,7,AC완속
159,서울종로 경희궁자이3단지 302동,서울특별시 종로구 경교장길 35,37.5684,126.965,충전대기,,7,AC완속
160,서울종로 광화문스페이스본아파트1,서울특별시 종로구 사직로8길 4,37.5747,126.968,충전중,,7,AC완속
161,서울종로 광화문스페이스본아파트1,서울특별시 종로구 사직로8길 4,37.5747,126.968,충전대기,,7,AC완속
162,서울종로 광화문스페이스본아파트1,서울특별시 종로구 사직로8길 4,37.5747,126.968,충전대기,,7,AC완속
163,서울종로 광화문스페이스본아파트1,서울특별시 종로구 사직로8길 4,37.5747,126.968,충전중,,7,AC완속
164,서울종로 광화문스페이스본아파트1,서울특별시 종로구 사직로8길 4,37.5747,126.968,충전대기,,7,AC완속
165,서울종로 광화문스페이스본아파트1,서울특별시 종로구 사직로8길 4,37.5747,126.968,충전중,,7,AC완속
166,서울종로 광화문스페이스본아파트1,서울특별시 종로구 사직로8길 4,37.5747,126.968,충전대기,,7,AC완속
167,서울종로 광화문스페이스본아파트2,서울특별시 종로구 사직로8길 4,37.574,126.969,충전대기,,7,AC완속
168,서울종로 광화문스페이스본아파트2,서울특별시 종로구 사직로8길 4,37.574,126.969,충전대기,,7,AC완속
169,서울종로 광화문스페이스본아파트2,서울특별시 종로구 사직로8길 4,37.574,126.969,충전대기,,7,AC완속
170,서울종로 광화문스페이스본아파트2,서울특별시 종로구 사직로8길 4,37.574,126.969,충전대기,,7,AC완속
171,서울종로 광화문스페이스본아파트2,서울특별시 종로구 사직로8길 4,37.574,126.969,충전대기,,7,AC완속
172,서울종로 광화문스페이스본아파트2,서울특별시 종로구 사직로8길 4,37.574,126.969,충전대기,,7,AC완속
173,서울종로 광화문스페이스본아파트2,서울특별시 종로구 사직로8길 4,37.574,126.969,충전대기,,7,AC완속
174,서울종로 광화문스페이스본아파트2,서울특별시 종로구 사직로8길 4,37.574,126.969,충전대기,,7,AC완속
175,서울종로 광화문스페이스본아파트2,서울특별시 종로구 사직로8길 4,37.574,126.969,충전대기,,7,AC완속
176,서울종로 광화문스페이스본아파트2,서울특별시 종로구 사직로8길 4,37.574,126.969,충전대기,,7,AC완속
177,서울종로 광화문스페이스본아파트2,서울특별시 종로구 사직로8길 4,37.574,126.969,충전대기,,7,AC완속
178,서울종로 광화문스페이스본아파트2,서울특별시 종로구 사직로8길 4,37.574,126.969,충전대기,,7,AC완속
179,서울종로 광화문스페이스본아파트2,서울특별시 종로구 사직로8길 4,37.574,126.969,충전대기,,7,AC완속
180,서울종로 광화문스페이스본아파트3,서울특별시 종로구 사직로8길 4,37.5747,126.968,충전대기,,7,AC완속
181,서울종로 광화문스페이스본아파트3,서울특별시 종로구 사직로8길 4,37.5747,126.968,충전대기,,7,AC완속
182,서울종로 광화문스페이스본아파트3,서울특별시 종로구 사직로8길 4,37.5747,126.968,충전대기,,7,AC완속
183,서울종로 광화문스페이스본아파트3,서울특별시 종로구 사직로8길 4,37.5747,126.968,충전대기,,7,AC완속
184,서울종로 광화문스페이스본아파트3,서울특별시 종로구 사직로8길 4,37.5747,126.968,충전대기,,7,AC완속
185,서울종로 광화문스페이스본아파트3,서울특별시 종로구 사직로8길 4,37.5747,126.968,충전대기,,7,AC완속
186,서울종로 광화문스페이스본아파트3,서울특별시 종로구 사직로8길 4,37.5747,126.968,충전대기,,7,AC완속
187,서울종로 광화문스페이스본아파트3,서울특별시 종로구 사직로8길 4,37.5747,126.968,충전대기,,7,AC완속
188,서울종로 광화문스페이스본아파트3,서울특별시 종로구 사직로8길 4,37.5747,126.968,충전대기,,7,AC완속
189,서울종로 광화문스페이스본아파트3,서울특별시 종로구 사직로8길 4,37.5747,126.968,충전중,,7,AC완속
190,서울종로 광화문스페이스본아파트4,서울특별시 종로구 사직로8길 4,37.5744,126.97,충전대기,,7,AC완속
191,서울종로 광화문스페이스본아파트4,서울특별시 종로구 사직로8길 4,37.5744,126.97,충전대기,,7,AC완속
192,서울종로 광화문스페이스본아파트4,서울특별시 종로구 사직로8길 4,37.5744,126.97,충전대기,,7,AC완속
193,서울종로 인의빌딩,서울특별시 종로구 창경궁로 112-7,37.5726,126.998,충전대기,,7,AC완속
194,서울종로 운현궁SK허브,서울특별시 종로구 삼일대로 461,37.5756,126.986,충전대기,,7,AC완속
195,서울종로 운현궁SK허브,서울특별시 종로구 삼일대로 461,37.5756,126.986,충전대기,,7,AC완속
196,서울종로 운현궁SK허브,서울특별시 종로구 삼일대로 461,37.5756,126.986,충전대기,,7,AC완속
197,서울종로 운현궁SK허브,서울특별시 종로구 삼일대로 461,37.5756,126.986,충전대기,,7,AC완속
198,서울종로 운현궁SK허브,서울특별시 종로구 삼일대로 461,37.5756,126.986,충전대기,,7,AC완속
199,서울종로 서울경찰청,서울특별시 종로구 사직로8길 31,37.5749,126.972,충전대기,,7,AC완속
200,서울종로 서울경찰청,서울특별시 종로구 사직로8길 31,37.5749,126.972,충전대기,외부인 출입불가,7,AC완속
201,서울종로 서울경찰청,서울특별시 종로구 사직로8길 31,37.5749,126.972,충전대기,외부인 출입불가,7,AC완속
202,서울종로 삼보월드빌,서울특별시 종로구 진흥로25길 26,37.6081,126.96,충전대기,,7,AC완속
203,서울대학교 융합관(급속),서울특별시 종로구 대학로 103,37.5811,127.001,충전대기,,100,DC콤보
204,서울대학교 융합관(급속),서울특별시 종로구 대학로 103,37.5811,127.001,충전대기,,100,DC콤보
205,서울대학교 융합관(완속),서울특별시 종로구 대학로 103,37.5813,126.898,충전대기,,7,AC완속
206,서울대학교 융합관(완속),서울특별시 종로구 대학로 103,37.5813,126.898,충전대기,외부인 출입불가,7,AC완속
207,서울대학교 융합관(완속),서울특별시 종로구 대학로 103,37.5813,126.898,충전대기,외부인 출입불가,7,AC완속
208,서울종로 통계청 서울사무소,서울특별시 종로구 창경궁로 215,37.582,126.997,충전대기,,100,DC콤보
209,서울종로 통계청 서울사무소,서울특별시 종로구 창경궁로 215,37.582,126.997,충전대기,,100,DC콤보
210,서울종로 서울역사박물관,서울특별시 종로구 새문안로 55,37.5705,126.971,충전대기,,7,AC완속
211,서울종로 세종로공영주차장3,서울특별시 종로구 세종대로 지하189,37.5739,126.976,충전대기,,7,AC완속
212,서울종로 세종로공영주차장3,서울특별시 종로구 세종대로 지하189,37.5739,126.976,충전대기,,7,AC완속
213,서울종로 세종로공영주차장3,서울특별시 종로구 세종대로 지하189,37.5739,126.976,충전대기,,7,AC완속
214,서울종로 세종로공영주차장3,서울특별시 종로구 세종대로 지하189,37.5739,126.976,충전대기,,7,AC완속
215,서울종로 세종로공영주차장3,서울특별시 종로구 세종대로 지하189,37.5739,126.976,충전대기,,7,AC완속
216,서울종로 세종로공영주차장3,서울특별시 종로구 세종대로 지하189,37.5739,126.976,충전대기,,7,AC완속
217,서울종로 세종로공영주차장4,서울특별시 종로구 세종대로 지하189,37.5737,126.976,충전중,,7,AC완속
218,서울종로 세종로공영주차장4,서울특별시 종로구 세종대로 지하189,37.5737,126.976,충전대기,,7,AC완속
219,서울종로 세종로공영주차장4,서울특별시 종로구 세종대로 지하189,37.5737,126.976,충전대기,,7,AC완속
