id,충전소명,주소,위도,경도,상태,이용제한,급속충전량,충전기타입
443,현대엔지니어링 TEST(미출차과금),서울특별시 종로구 율곡로 75,37.578,126.988,충전대기,직원외 출입제한,7,AC완속
444,현대엔지니어링 TEST(미출차과금),서울특별시 종로구 율곡로 75,37.578,126.988,상태미확인,직원외 출입제한,7,AC완속
445,현대엔지니어링 TEST(미출차과금),서울특별시 종로구 율곡로 75,37.578,126.988,충전대기,직원외 출입제한,7,AC완속
446,현대엔지니어링 TEST(미출차과금),서울특별시 종로구 율곡로 75,37.578,126.988,상태미확인,직원외 출입제한,7,AC완속
447,현대빌딩 별관지하(TEST),서울특별시 종로구 율곡로 75,37.578,126.988,상태미확인,시설 상황에 따라 이용이 제한될수 있음,7,AC완속
448,현대빌딩 별관지하(TEST),서울특별시 종로구 율곡로 75,37.578,126.988,상태미확인,시설 상황에 따라 이용이 제한될수 있음,7,AC완속
449,현대빌딩 별관지하(TEST),서울특별시 종로구 율곡로 75,37.578,126.988,상태미확인,시설 상황에 따라 이용이 제한될수 있음,7,AC완속
450,현대빌딩 별관지하(TEST),서울특별시 종로구 율곡로 75,37.578,126.988,상태미확인,시설 상황에 따라 이용이 제한될수 있음,100,DC콤보
451,현대빌딩 별관지하(TEST),서울특별시 종로구 율곡로 75,37.578,126.988,상태미확인,시설 상황에 따라 이용이 제한될수 있음,100,DC콤보
452,현대엔지니어링 TEST,서울특별시 종로구 율곡로 75,37.5819,126.986,충전대기,직원외 출입제한,100,DC콤보
453,현대엔지니어링 TEST,서울특별시 종로구 율곡로 75,37.5819,126.986,충전대기,직원외 출입제한,100,DC콤보
454,현대엔지니어링 TEST,서울특별시 종로구 율곡로 75,37.5819,126.986,충전대기,직원외 출입제한,7,AC완속
455,현대엔지니어링 TEST,서울특별시 종로구 율곡로 75,37.5819,126.986,통신이상,,7,AC완속
456,두산연강재단빌딩,서울특별시 종로구 종로33길 15,37.5718,127.001,충전대기,,7,AC완속
457,두산연강재단빌딩,서울특별시 종로구 종로33길 15,37.5718,127.001,충전중,,7,AC완속
458,두산연강재단빌딩,서울특별시 종로구 종로33길 15,37.5718,127.001,충전대기,,7,AC완속
459,두산연강재단빌딩,서울특별시 종로구 종로33길 15,37.5718,127.001,충전대기,,7,AC완속
460,두산연강재단빌딩,서울특별시 종로구 종로33길 15,37.5718,127.001,충전대기,,7,AC완속
461,변호사회관,서울특별시 종로구 새문안로5길 13,37.5713,126.974,충전대기,,7,AC완속
462,변호사회관,서울특별시 종로구 새문안로5길 13,37.5713,126.974,충전대기,,7,AC완속
463,신라스테이광화문,서울특별시 종로구 삼봉로 71,37.5728,126.981,충전대기,,7,AC완속
464,신라스테이광화문,서울특별시 종로구 삼봉로 71,37.5728,126.981,충전대기,,7,AC완속
465,신라스테이광화문,서울특별시 종로구 삼봉로 71,37.5728,126.981,충전대기,,7,AC완속
466,신라스테이광화문,서울특별시 종로구 삼봉로 71,37.5728,126.981,충전대기,,7,AC완속
467,신라스테이광화문,서울특별시 종로구 삼봉로 71,37.5728,126.981,충전대기,,7,AC완속
468,서울 종로구 서울적십자병원,서울특별시 종로구 새문안로 9,37.5671,126.967,충전대기,,30,DC콤보
469,서울 종로구 서울적십자병원,서울특별시 종로구 새문안로 9,37.5671,126.967,충전대기,,11,AC완속
470,서울 종로구 서울적십자병원,서울특별시 종로구 새문안로 9,37.5671,126.967,충전대기,,11,AC완속
471,서울 종로구 서울적십자병원,서울특별시 종로구 새문안로 9,37.5671,126.967,충전대기,,11,AC완속
472,낙산운수,서울특별시 종로구 성균관로 75,37.5899,126.997,상태미확인,,240,DC콤보
473,낙산운수,서울특별시 종로구 성균관로 75,37.5899,126.997,상태미확인,관계자외 사용불가,240,DC콤보
474,낙산운수,서울특별시 종로구 성균관로 75,37.5899,126.997,상태미확인,관계자외 사용불가,240,DC콤보
475,낙산운수,서울특별시 종로구 성균관로 75,37.5899,126.997,상태미확인,관계자외 사용불가,240,DC콤보
476,㈜우리은행 재동지점,서울특별시 종로구 율곡로 57,37.5769,126.986,충전대기,이용가능시간 09:00~16:30,7,AC완속
477,서울종로무악현대,서울특별시 종로구 통일로 246-11,37.5752,126.959,충전대기,거주자 외 출입제한,3,AC완속
478,서울종로무악현대,서울특별시 종로구 통일로 246-11,37.5752,126.959,충전대기,거주자 외 출입제한,3,AC완속
479,서울종로무악현대,서울특별시 종로구 통일로 246-11,37.5752,126.959,충전대기,거주자 외 출입제한,3,AC완속
480,서울종로옥인동45-41,서울특별시 종로구 필운대로10길 10,37.5832,126.968,충전대기,,7,AC완속
481,서울종로옥인동45-41,서울특별시 종로구 필운대로10길 10,37.5832,126.968,충전대기,,7,AC완속
482,서울종로옥인동45-41,서울특별시 종로구 필운대로10길 10,37.5832,126.968,충전대기,,7,AC완속
483,서울종로옥인동45-41,서울특별시 종로구 필운대로10길 10,37.5832,126.968,충전대기,,7,AC완속
484,인왕산아이파크아파트,서울특별시 종로구 통일로18길 9,37.5771,126.957,충전대기,,7,AC완속
485,인왕산아이파크아파트,서울특별시 종로구 통일로18길 9,37.5771,126.957,충전대기,,7,AC완속
486,주상복합아남아파트,서울특별시 종로구 혜화로3길 5,37.5856,127.0,충전대기,,7,AC완속
487,주상복합아남아파트,서울특별시 종로구 혜화로3길 5,37.5856,127.0,충전대기,,7,AC완속
488,주상복합아남아파트,서울특별시 종로구 혜화로3길 5,37.5856,127.0,충전대기,,7,AC완속
489,주상복합아남아파트,서울특별시 종로구 혜화로3길 5,37.5856,127.0,충전대기,,7,AC완속
490,평창동엘리시아아파트,서울특별시 종로구 평창문화로 142,37.6097,126.976,충전대기,,14,AC완속
491,평창동엘리시아아파트,서울특별시 종로구 평창문화로 142,37.6097,126.976,충전대기,,14,AC완속
492,석탄회관 지하주차장,서울특별시 종로구 종로5길 58,37.5731,126.98,충전대기,,50,DC차데모+AC3상+DC콤보
493,국립현대미술관 서울관 주차장,서울특별시 종로구 삼청로 30,37.5796,126.98,충전대기,,50,DC차데모+AC3상+DC콤보
494,국립현대미술관 서울관 주차장,서울특별시 종로구 삼청로 30,37.5796,126.98,충전중,,50,DC차데모+AC3상+DC콤보
495,경희궁의아침3단지 아파트,서울특별시 종로구 내수동 사직로8길 34,37.5736,126.972,충전대기,시설 상황에 따라 이용이 제한될 수 있음,7,AC완속
496,경희궁의아침3단지 아파트,서울특별시 종로구 내수동 사직로8길 34,37.5736,126.972,충전중,시설 상황에 따라 이용이 제한될 수 있음,7,AC완속
497,동성빌라,서울특별시 종로구 구기동 비봉2길 32,37.6117,126.959,충전대기,시설 상황에 따라 이용이 제한될 수 있음,7,AC완속
498,명륜아남1차 아파트,서울특별시 종로구 명륜2가 창경궁로 265,37.5859,127.0,충전대기,시설 상황에 따라 이용이 제한될 수 있음,50,DC차데모+AC3상+DC콤보
499,명륜아남1차 아파트,서울특별시 종로구 명륜2가 창경궁로 265,37.5859,127.0,충전중,시설 상황에 따라 이용이 제한될 수 있음,7,AC완속
500,명륜아남1차 아파트,서울특별시 종로구 명륜2가 창경궁로 265,37.5859,127.0,충전중,시설 상황에 따라 이용이 제한될 수 있음,7,AC완속
501,종로센트레빌,서울특별시 종로구 숭인동 동망산길 47,37.5816,127.016,충전대기,시설 상황에 따라 이용이 제한될 수 있음,50,DC차데모+AC3상+DC콤보
502,광화문스페이스본 아파트,서울특별시 종로구 사직동 사직로8길 4,37.5747,126.969,충전중,시설 상황에 따라 이용이 제한될 수 있음,50,DC차데모+AC3상+DC콤보
503,광화문스페이스본 아파트,서울특별시 종로구 사직동 사직로8길 4,37.5747,126.969,충전대기,시설 상황에 따라 이용이 제한될 수 있음,7,AC완속
504,광화문스페이스본 아파트,서울특별시 종로구 사직동 사직로8길 4,37.5747,126.969,충전대기,시설 상황에 따라 이용이 제한될 수 있음,7,AC완속
505,광화문스페이스본 아파트,서울특별시 종로구 사직동 사직로8길 4,37.5747,126.969,충전대기,시설 상황에 따라 이용이 제한될 수 있음,7,AC완속
506,롯데캐슬천지인,서울특별시 종로구 숭인동 종로 347,37.5741,127.016,상태미확인,시설 상황에 따라 이용이 제한될 수 있음,,AC완속
507,롯데캐슬천지인,서울특별시 종로구 숭인동 종로 347,37.5741,127.016,상태미확인,시설 상황에 따라 이용이 제한될 수 있음,,AC완속
508,인왕산2차아이파크,서울특별시 종로구 무악동 통일로 246-20,37.5758,126.96,충전대기,시설 상황에 따라 이용이 제한될 수 있음,7,AC완속
509,인왕산2차아이파크,서울특별시 종로구 무악동 통일로 246-20,37.5758,126.96,충전대기,시설 상황에 따라 이용이 제한될 수 있음,7,AC완속
510,창신두산 아파트,서울특별시 종로구 창신동 지봉로5길 7,37.5741,127.014,충전대기,시설 상황에 따라 이용이 제한될 수 있음,50,DC차데모+AC3상+DC콤보
511,창신두산 아파트,서울특별시 종로구 창신동 지봉로5길 7,37.5741,127.014,충전대기,시설 상황에 따라 이용이 제한될 수 있음,7,AC완속
512,창신두산 아파트,서울특별시 종로구 창신동 지봉로5길 7,37.5741,127.014,충전대기,시설 상황에 따라 이용이 제한될 수 있음,7,AC완속
513,창신쌍용2단지 아파트,서울특별시 종로구 창신동 낙산길 198,37.5804,127.011,충전대기,시설 상황에 따라 이용이 제한될 수 있음,50,DC차데모+AC3상+DC콤보
514,창신쌍용2단지 아파트,서울특별시 종로구 창신동 낙산길 198,37.5804,127.011,충전대기,시설 상황에 따라 이용이 제한될 수 있음,7,AC완속
515,창신이수 아파트,서울특별시 종로구 창신동 지봉로 87,37.578,127.015,상태미확인,시설 상황에 따라 이용이 제한될 수 있음,7,AC완속
516,창신이수 아파트,서울특별시 종로구 창신동 지봉로 87,37.578,127.015,상태미확인,시설 상황에 따라 이용이 제한될 수 있음,7,AC완속
517,효성주얼리시티,서울특별시 종로구 인의동 종로 183,37.5714,126.999,충전대기,시설 상황에 따라 이용이 제한될 수 있음,7,AC완속
518,효성주얼리시티,서울특별시 종로구 인의동 종로 183,37.5714,126.999,충전대기,시설 상황에 따라 이용이 제한될 수 있음,7,AC완속
519,무악현대 아파트,서울특별시 종로구 무악동 통일로 246-20,37.5751,126.96,충전중,시설 상황에 따라 이용이 제한될 수 있음,50,DC차데모+AC3상+DC콤보
520,무악현대 아파트,서울특별시 종로구 무악동 통일로 246-20,37.5751,126.96,충전대기,시설 상황에 따라 이용이 제한될 수 있음,7,AC완속
521,무악현대 아파트,서울특별시 종로구 무악동 통일로 246-20,37.5751,126.96,충전대기,시설 상황에 따라 이용이 제한될 수 있음,7,AC완속
522,무악현대 아파트,서울특별시 종로구 무악동 통일로 246-20,37.5751,126.96,충전대기,시설 상황에 따라 이용이 제한될 수 있음,7,AC완속
523,서울대학교병원 장례식장주차장,서울특별시 종로구 대학로 103,37.58,126.997,충전중,,50,DC콤보
524,서울대학교병원 장례식장주차장,서울특별시 종로구 대학로 103,37.58,126.997,충전대기,,50,DC콤보
525,서울대학교병원 대한외래병동주차장,서울특별시 종로구 대학로 101,37.5788,126.998,점검중,,50,DC콤보
526,서울대학교병원 암병동 주차장,서울특별시 종로구 대학로 101,37.5788,126.998,점검중,,50,DC콤보
527,서울대학교병원 암병동 주차장,서울특별시 종로구 대학로 101,37.5788,126.998,점검중,,50,DC콤보
528,서울보증보험 본사사옥,서울특별시 종로구 김상옥로 29,37.5736,127.001,충전대기,시설 상황에 따라 이용이 제한될 수 있음,7,AC완속
529,서울보증보험 본사사옥,서울특별시 종로구 김상옥로 29,37.5736,127.001,충전대기,시설 상황에 따라 이용이 제한될 수 있음,7,AC완속
530,서울보증보험 본사사옥,서울특별시 종로구 김상옥로 29,37.5736,127.001,충전대기,시설 상황에 따라 이용이 제한될 수 있음,7,AC완속
531,서울보증보험 본사사옥,서울특별시 종로구 김상옥로 29,37.5736,127.001,충전대기,시설 상황에 따라 이용이 제한될 수 있음,7,AC완속
532,서울보증보험 본사사옥,서울특별시 종로구 김상옥로 29,37.5736,127.001,충전대기,시설 상황에 따라 이용이 제한될 수 있음,7,AC완속
533,서울보증보험 본사사옥,서울특별시 종로구 김상옥로 29,37.5736,127.001,충전대기,시설 상황에 따라 이용이 제한될 수 있음,7,AC완속
534,서울보증보험 본사사옥,서울특별시 종로구 김상옥로 29,37.5736,127.001,충전대기,시설 상황에 따라 이용이 제한될 수 있음,7,AC완속
535,서울보증보험 본사사옥,서울특별시 종로구 김상옥로 29,37.5736,127.001,충전대기,시설 상황에 따라 이용이 제한될 수 있음,7,AC완속
536,서울보증보험 본사사옥,서울특별시 종로구 김상옥로 29,37.5736,127.001,충전대기,시설 상황에 따라 이용이 제한될 수 있음,7,AC완속
537,시즌상가관리단,서울 종로구 지봉로 19,37.5717,127.015,충전대기,시설 상황에 따라 이용이 제한될 수 있음.,7,AC완속
538,시즌상가관리단,서울 종로구 지봉로 19,37.5717,127.015,충전대기,시설 상황에 따라 이용이 제한될 수 있음.,7,AC완속
539,시즌상가관리단,서울 종로구 지봉로 19,37.5717,127.015,충전대기,시설 상황에 따라 이용이 제한될 수 있음.,7,AC완속
540,시즌상가관리단,서울 종로구 지봉로 19,37.5717,127.015,충전중,시설 상황에 따라 이용이 제한될 수 있음.,7,AC완속
541,시즌상가관리단,서울 종로구 지봉로 19,37.5717,127.015,충전대기,시설 상황에 따라 이용이 제한될 수 있음.,7,AC완속
542,시즌상가관리단,서울 종로구 지봉로 19,37.5717,127.015,충전중,시설 상황에 따라 이용이 제한될 수 있음.,7,AC완속
543,이마빌딩,서울특별시 종로구 종로1길 42,37.5739,126.979,충전중,시설 상황에 따라 이용이 제한될 수 있음.,7,AC완속
544,이마빌딩,서울특별시 종로구 종로1길 42,37.5739,126.979,충전대기,시설 상황에 따라 이용이 제한될 수 있음.,7,AC완속
545,이마빌딩,서울특별시 종로구 종로1길 42,37.5739,126.979,충전대기,시설 상황에 따라 이용이 제한될 수 있음.,7,AC완속
546,라이나타워,서울특별시 종로구 삼봉로 48,37.5721,126.98,충전중,시설 상황에 따라 이용이 제한될 수 있음.,7,AC완속
547,라이나타워,서울특별시 종로구 삼봉로 48,37.5721,126.98,충전대기,시설 상황에 따라 이용이 제한될 수 있음.,7,AC완속
548,라이나타워,서울특별시 종로구 삼봉로 48,37.5721,126.98,충전대기,시설 상황에 따라 이용이 제한될 수 있음.,7,AC완속
549,LG광화문빌딩,서울특별시 종로구 새문안로 58,37.5693,126.972,충전대기,시설 상황에 따라 이용이 제한될 수 있음,7,AC완속
550,LG광화문빌딩,서울특별시 종로구 새문안로 58,37.5693,126.972,충전대기,시설 상황에 따라 이용이 제한될 수 있음,7,AC완속
551,LG광화문빌딩,서울특별시 종로구 새문안로 58,37.5693,126.972,충전대기,시설 상황에 따라 이용이 제한될 수 있음,7,AC완속
552,LG광화문빌딩,서울특별시 종로구 새문안로 58,37.5693,126.972,충전대기,시설 상황에 따라 이용이 제한될 수 있음,7,AC완속
553,한국금융연수원,서울특별시 종로구 삼청로 118,37.586,126.982,점검중,시설 상황에 따라 이용이 제한될 수 있음,7,AC완속
554,한국금융연수원,서울특별시 종로구 삼청로 118,37.586,126.982,점검중,시설 상황에 따라 이용이 제한될 수 있음,7,AC완속
555,에이비엘생명보험(주)종로지점,서울특별시 종로구 종로 400,37.5747,127.022,충전대기,,7,AC완속
556,창신쌍용아파트2단지,서울특별시 종로구 낙산길 198,37.5804,127.011,충전대기,시설 상황에 따라 이용이 제한될 수 있음.,7,AC완속
557,창신쌍용아파트2단지,서울특별시 종로구 낙산길 198,37.5804,127.011,충전대기,시설 상황에 따라 이용이 제한될 수 있음.,7,AC완속
558,창신쌍용아파트2단지,서울특별시 종로구 낙산길 198,37.5804,127.011,충전대기,시설 상황에 따라 이용이 제한될 수 있음.,7,AC완속
559,창신쌍용아파트2단지,서울특별시 종로구 낙산길 198,37.5804,127.011,충전대기,시설 상황에 따라 이용이 제한될 수 있음.,7,AC완속
560,창신쌍용아파트2단지,서울특별시 종로구 낙산길 198,37.5804,127.011,충전대기,시설 상황에 따라 이용이 제한될 수 있음.,7,AC완속
561,창신쌍용아파트2단지,서울특별시 종로구 낙산길 198,37.5804,127.011,충전대기,시설 상황에 따라 이용이 제한될 수 있음.,7,AC완속
562,창신쌍용아파트2단지,서울특별시 종로구 낙산길 198,37.5804,127.011,충전대기,시설 상황에 따라 이용이 제한될 수 있음.,7,AC완속
563,창신쌍용아파트2단지,서울특별시 종로구 낙산길 198,37.5804,127.011,충전대기,시설 상황에 따라 이용이 제한될 수 있음.,7,AC완속
564,대우빌라 (저압수용가),서울 종로구 평창길 31,37.6059,126.963,충전대기,해당 시설 정책에 따라 이용이 불가할 수 있습니다.,3,AC완속
565,종로 동아일보미디어센터-A ,서울특별시 종로구 청계천로 1,37.5695,126.978,충전대기,,11,AC완속
566,종로 동아일보미디어센터-A ,서울특별시 종로구 청계천로 1,37.5695,126.978,충전대기,,11,AC완속
567,홍익대 대학로캠퍼스,서울특별시 종로구 대학로 57,37.5766,127.001,충전대기,,7,AC완속
568,홍익대 대학로캠퍼스,서울특별시 종로구 대학로 57,37.5766,127.001,충전대기,,7,AC완속
569,홍익대 대학로캠퍼스,서울특별시 종로구 대학로 57,37.5766,127.001,충전대기,,7,AC완속
570,홍익대 대학로캠퍼스,서울특별시 종로구 대학로 57,37.5766,127.001,충전대기,,7,AC완속
571,홍익대 대학로캠퍼스,서울특별시 종로구 대학로 57,37.5766,127.001,충전대기,,7,AC완속
572,홍익대 대학로캠퍼스,서울특별시 종로구 대학로 57,37.5766,127.001,충전대기,,7,AC완속
573,홍익대 대학로캠퍼스,서울특별시 종로구 대학로 57,37.5766,127.001,충전대기,,7,AC완속
574,홍익대 대학로캠퍼스,서울특별시 종로구 대학로 57,37.5766,127.001,충전대기,,7,AC완속
575,경희궁자이2단지,서울특별시 종로구 송월길 99,37.5709,126.965,충전대기,거주자외 출입제한,7,AC완속
576,경희궁자이2단지,서울특별시 종로구 송월길 99,37.5709,126.965,충전대기,거주자외 출입제한,7,AC완속
577,경희궁자이2단지,서울특별시 종로구 송월길 99,37.5709,126.965,충전대기,거주자외 출입제한,7,AC완속
578,경희궁자이2단지,서울특별시 종로구 송월길 99,37.5709,126.965,충전대기,거주자외 출입제한,7,AC완속
579,경희궁자이2단지,서울특별시 종로구 송월길 99,37.5709,126.965,충전대기,거주자외 출입제한,7,AC완속
580,경희궁자이2단지,서울특별시 종로구 송월길 99,37.5709,126.965,충전대기,거주자외 출입제한,7,AC완속
581,경희궁자이2단지,서울특별시 종로구 송월길 99,37.5709,126.965,충전대기,거주자외 출입제한,7,AC완속
582,경희궁자이2단지,서울특별시 종로구 송월길 99,37.5709,126.965,충전대기,거주자외 출입제한,7,AC완속
583,경희궁자이2단지,서울특별시 종로구 송월길 99,37.5709,126.965,충전대기,거주자외 출입제한,7,AC완속
584,경희궁자이2단지,서울특별시 종로구 송월길 99,37.5709,126.965,충전대기,거주자외 출입제한,7,AC완속
585,경희궁자이2단지,서울특별시 종로구 송월길 99,37.5709,126.965,충전대기,거주자외 출입제한,7,AC완속
586,경희궁자이2단지,서울특별시 종로구 송월길 99,37.5709,126.965,충전중,거주자외 출입제한,7,AC완속
587,경희궁자이2단지,서울특별시 종로구 송월길 99,37.5709,126.965,충전중,거주자외 출입제한,7,AC완속
588,경희궁자이2단지,서울특별시 종로구 송월길 99,37.5709,126.965,충전대기,거주자외 출입제한,7,AC완속
589,중구 오피스텔월드,서울특별시 종로구 율곡로6길 36,37.5758,126.989,충전대기,시설 상황에 따라 이용이 제한될 수 있음,7,AC완속
590,중구 오피스텔월드,서울특별시 종로구 율곡로6길 36,37.5758,126.989,충전대기,시설 상황에 따라 이용이 제한될 수 있음,7,AC완속
591,종로 청계로벤하임,서울특별시 종로구 종로58길 44,37.5715,127.018,충전대기,거주자외 출입제한,7,AC완속
592,종로 청계로벤하임,서울특별시 종로구 종로58길 44,37.5715,127.018,충전대기,거주자외 출입제한,7,AC완속
593,종로 관정빌딩,서울특별시 종로구 청계천로 35,37.5693,126.981,충전대기,,7,AC완속
594,종로 관정빌딩,서울특별시 종로구 청계천로 35,37.5693,126.981,충전대기,,7,AC완속
595,종로 관정빌딩,서울특별시 종로구 청계천로 35,37.5693,126.981,충전대기,,7,AC완속
596,광화문 콘코디언빌딩,서울특별시 종로구 새문안로 76,37.5698,126.973,충전대기,,7,AC완속
597,광화문 콘코디언빌딩,서울특별시 종로구 새문안로 76,37.5698,126.973,충전대기,,7,AC완속
598,광화문 콘코디언빌딩,서울특별시 종로구 새문안로 76,37.5698,126.973,충전대기,,7,AC완속
599,광화문 콘코디언빌딩,서울특별시 종로구 새문안로 76,37.5698,126.973,충전대기,,7,AC완속
600,광화문 콘코디언빌딩,서울특별시 종로구 새문안로 76,37.5698,126.973,충전대기,,7,AC완속
601,종로 창신이수아파트,서울특별시 종로구 지봉로 87,37.578,127.015,충전대기,거주자외 출입제한,7,AC완속
602,종로 창신이수아파트,서울특별시 종로구 지봉로 87,37.578,127.015,충전대기,거주자외 출입제한,7,AC완속
603,서울대학교 암연구소(종로),서울특별시 종로구 대학로 101,37.5773,126.998,충전대기,,7,AC완속
604,서울대학교 암연구소(종로),서울특별시 종로구 대학로 101,37.5773,126.998,충전대기,,7,AC완속
605,효성주얼리시티(종로),서울특별시 종로구 종로 183,37.5714,126.998,충전대기,거주자 외 이용이 제한될 수 있음,7,AC완속
606,효성주얼리시티(종로),서울특별시 종로구 종로 183,37.5714,126.998,충전대기,거주자 외 이용이 제한될 수 있음,7,AC완속
607,효성주얼리시티(종로),서울특별시 종로구 종로 183,37.5714,126.998,충전대기,거주자 외 이용이 제한될 수 있음,7,AC완속
608,효성주얼리시티(종로),서울특별시 종로구 종로 183,37.5714,126.998,충전대기,거주자 외 이용이 제한될 수 있음,7,AC완속
609,대우빌딩(종로),서울특별시 종로구 새문안로3길 30,37.573,126.973,충전대기,,7,AC완속
610,대우빌딩(종로),서울특별시 종로구 새문안로3길 30,37.573,126.973,충전대기,,7,AC완속
611,대우빌딩(종로),서울특별시 종로구 새문안로3길 30,37.573,126.973,충전대기,,7,AC완속
612,대우빌딩(종로),서울특별시 종로구 새문안로3길 30,37.573,126.973,충전대기,,7,AC완속
613,대우빌딩(종로),서울특별시 종로구 새문안로3길 30,37.573,126.973,충전대기,,7,AC완속
614,대우빌딩(종로),서울특별시 종로구 새문안로3길 30,37.573,126.973,충전대기,,7,AC완속
615,대우빌딩(종로),서울특별시 종로구 새문안로3길 30,37.573,126.973,충전대기,,7,AC완속
616,대우빌딩(종로),서울특별시 종로구 새문안로3길 30,37.573,126.973,충전대기,,50,DC콤보
617,SK관훈빌딩(종로),서울특별시 종로구 인사동7길 32,37.5731,126.984,충전대기,,7,AC완속
618,SK관훈빌딩(종로),서울특별시 종로구 인사동7길 32,37.5731,126.984,충전중,,7,AC완속
619,SK관훈빌딩(종로),서울특별시 종로구 인사동7길 32,37.5731,126.984,충전중,,7,AC완속
620,SK관훈빌딩(종로),서울특별시 종로구 인사동7길 32,37.5731,126.984,충전대기,,50,DC콤보
621,썬타워빌딩(종로),서울특별시 종로구 경희궁길 26,37.5723,126.971,충전대기,,7,AC완속
622,썬타워빌딩(종로),서울특별시 종로구 경희궁길 26,37.5723,126.971,충전대기,,7,AC완속
623,세운스퀘어(종로),서울특별시 종로구 창경궁로 109,37.5723,126.997,충전대기,,50,DC콤보
624,세운스퀘어(종로),서울특별시 종로구 창경궁로 109,37.5723,126.997,충전대기,,50,DC콤보
625,종로타워,서울특별시 종로구 종로 51,37.5707,126.984,충전대기,,7,AC완속
626,종로타워,서울특별시 종로구 종로 51,37.5707,126.984,충전대기,,7,AC완속
627,종로타워,서울특별시 종로구 종로 51,37.5707,126.984,충전대기,,7,AC완속
628,종로타워,서울특별시 종로구 종로 51,37.5707,126.984,충전대기,,7,AC완속
629,종로타워,서울특별시 종로구 종로 51,37.5707,126.984,충전대기,,7,AC완속
630,종로타워,서울특별시 종로구 종로 51,37.5707,126.984,충전대기,,7,AC완속
631,종로타워,서울특별시 종로구 종로 51,37.5707,126.984,충전대기,,7,AC완속
632,종로타워,서울특별시 종로구 종로 51,37.5707,126.984,충전대기,,7,AC완속
633,종로타워,서울특별시 종로구 종로 51,37.5707,126.984,충전대기,,7,AC완속
634,종로타워,서울특별시 종로구 종로 51,37.5707,126.984,충전중,,7,AC완속
635,종로타워,서울특별시 종로구 종로 51,37.5707,126.984,충전대기,,7,AC완속
636,종로타워,서울특별시 종로구 종로 51,37.5707,126.984,충전대기,,7,AC완속
637,서울시 종로소방서,서울특별시 종로구 율곡로 78,37.5768,126.988,충전대기,소방서 사정에 따라 제한,7,AC완속
638,서울시 종로소방서,서울특별시 종로구 율곡로 78,37.5768,126.988,충전대기,소방서 사정에 따라 제한,7,AC완속
639,서울시 성균관대학교 인문사회과학캠퍼스,서울특별시 종로구 성균관로 25-2,37.5875,126.994,상태미확인,,7,AC완속
640,서울시 성균관대학교 인문사회과학캠퍼스,서울특별시 종로구 성균관로 25-2,37.5875,126.994,상태미확인,,7,AC완속
641,서울시 성균관대학교 인문사회과학캠퍼스,서울특별시 종로구 성균관로 25-2,37.5875,126.994,상태미확인,,7,AC완속
642,서울시 성균관대학교 인문사회과학캠퍼스,서울특별시 종로구 성균관로 25-2,37.5875,126.994,상태미확인,,7,AC완속
643,서울시 성균관대학교 인문사회과학캠퍼스,서울특별시 종로구 성균관로 25-2,37.5875,126.994,상태미확인,,7,AC완속
644,서울대병원인술제중관,서울특별시 종로구 대학로 101,37.5795,126.999,충전대기,,7,AC완속
645,서울대병원인술제중관,서울특별시 종로구 대학로 101,37.5795,126.999,충전대기,,7,AC완속
646,서울대병원인술제중관,서울특별시 종로구 대학로 101,37.5795,126.999,충전대기,,50,DC콤보
647,광화문플래티넘,서울특별시 종로구 새문안로5가길 28,37.5745,126.974,충전대기,,7,AC완속
648,광화문플래티넘,서울특별시 종로구 새문안로5가길 28,37.5745,126.974,충전대기,,7,AC완속
649,광화문플래티넘,서울특별시 종로구 새문안로5가길 28,37.5745,126.974,충전대기,,7,AC완속
650,대학로서울대학교병원,"서울특별시 종로구 대학로 101 (연건동, 서울대학교병원)",37.5778,127.0,충전대기,병원방문차량 전용,7,AC완속
651,대학로서울대학교병원,"서울특별시 종로구 대학로 101 (연건동, 서울대학교병원)",37.5778,127.0,충전중,병원방문차량 전용,7,AC완속
